Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
CE,8370,,Sanders Steve Richard (0911-CECAS),11, 100.00,0,0,0,0,0,0,0,0,0
CE,8470,,Smith Jonathan Cole (0920-CECAS),10, 90.00,10.00,0,0,0,0,0,0,0,0
CE,8510,,Juang Charng-hsein  (0911-CECAS),7, #,#,#,#,#,#,#,#,#,#
CE,8580,,Zhang Jie  (0911-CECAS),27, 85.19,7.41,0,0,0,3.70,3.70,0,0,0
CE,8590,,Pang Weichiang  (0911-CECAS),21, 95.24,0,0,0,0,0,4.76,0,0,0
CE,8680,,Kaye Nigel Gregory (0911-CECAS),6, #,#,#,#,#,#,#,#,#,#
CE,8890,,Juang Charng-hsein  (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8890,,Ogle Jennifer H (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8910,,Andrus Ronald D. (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8910,,Atamturktur Russcher Sez  (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8910,,Chowdhury Mashrur A (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8910,,Cousins Thomas Edford (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8910,,Mishra Ashok  (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8910,,Ogle Jennifer H (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,8910,,Pang Weichiang  (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
CE,8910,,Putman Bradley J (0901-CECAS),3, #,#,#,#,#,#,#,#,#,#
CE,8910,,Ross Brandon E (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
CE,8930,,Chowdhury Mashrur A (0911-CECAS),5, #,#,#,#,#,#,#,#,#,#
CE,8930,,Murray-Tuite Pamela Marie (0911-CECAS),7, #,#,#,#,#,#,#,#,#,#
CE,8930,,Pang Weichiang  (0911-CECAS),16, 93.75,0,0,0,0,6.25,0,0,0,0
CE,8930,,Piratla Kalyan Ram (0911-CECAS),9, #,#,#,#,#,#,#,#,#,#
CE,8930,,Ross Brandon E (0911-CECAS),24, 91.67,8.33,0,0,0,0,0,0,0,0
CE,9910,,Andrus Ronald D. (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,9910,,Atamturktur Russcher Sez  (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
CE,9910,,Chalil Madathil Kapil  (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,9910,,Chen Qiushi  (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
CE,9910,,Chowdhury Mashrur A (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
CE,9910,,Esmaeilpoursaee Amirreza  (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
CE,9910,,Kaye Nigel Gregory (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,9910,,Khan Abdul A (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
CE,9910,,Mishra Ashok  (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
CE,9910,,Murray-Tuite Pamela Marie (0911-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,9910,,Ogle Jennifer H (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
CE,9910,,Pang Weichiang  (0911-CECAS),9, #,#,#,#,#,#,#,#,#,#
CE,9910,,Piratla Kalyan Ram (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
CE,9910,,Putman Bradley J (0901-CECAS),1, #,#,#,#,#,#,#,#,#,#
CE,9910,,Rangaraju Prasada Rao (0911-CECAS),4, #,#,#,#,#,#,#,#,#,#
CE,9910,,Ravichandran Nadarajah  (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
CE,9910,,Ross Brandon E (0911-CECAS),3, #,#,#,#,#,#,#,#,#,#
CE,9910,,Sarasua Wayne A (0911-CECAS),2, #,#,#,#,#,#,#,#,#,#
""
ECE,1990,,Smith Melissa Crawley (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,1990,,Wang Yongqiang  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,2010,,Reid William J (0915-CECAS),166, 19.28,27.71,25.90,10.24,12.05,4.82,0,0,0,0
ECE,2010,H,Reid William J (0915-CECAS),17, 70.59,23.53,5.88,0,0,0,0,0,0,0
ECE,2020,,Harrell William R (0915-CECAS),178, 19.66,37.08,19.10,7.30,6.18,10.11,0.56,0,0,0
ECE,2020,H,Kapadia Apoorva Deepak (0915-CECAS),15, 100.00,0,0,0,0,0,0,0,0,0
ECE,2070,,Anglea Timothy B (0915-CECAS),174, 47.70,30.46,15.52,2.87,1.15,2.30,0,0,0,0
ECE,2070,,Cutshall Daniel Blaine (0915-CECAS),43, 39.53,20.93,23.26,4.65,6.98,4.65,0,0,0,0
ECE,2070,,Kolodzey William Thomas (0915-CECAS),70, 47.14,32.86,7.14,4.29,2.86,5.71,0,0,0,0
ECE,2080,,Kapadia Apoorva Deepak (0915-CECAS),290, 88.28,8.28,0.34,0,1.03,2.07,0,0,0,0
ECE,2090,,Kapadia Apoorva Deepak (0915-CECAS),174, 89.08,3.45,0.57,0,1.15,5.75,0,0,0,0
ECE,2110,,Kapadia Apoorva Deepak (0915-CECAS),185, 76.76,10.81,2.16,0,1.62,8.65,0,0,0,0
ECE,2120,,Kapadia Apoorva Deepak (0915-CECAS),53, 96.23,0,0,0,0,3.77,0,0,0,0
ECE,2220,,Russell Harlan B (0915-CECAS),48, 25.00,25.00,22.92,8.33,0,18.75,0,0,0,0
ECE,2230,,Ligon Walter B (0915-CECAS),51, 33.33,45.10,7.84,9.80,0,3.92,0,0,0,0
ECE,2620,,Dong Liang  (0915-CECAS),52, 25.00,26.92,19.23,17.31,3.85,7.69,0,0,0,0
ECE,2720,,Reid William J (0915-CECAS),40, 17.50,42.50,27.50,7.50,5.00,0,0,0,0,0
ECE,2730,,Kapadia Apoorva Deepak (0915-CECAS),39, 84.62,5.13,7.69,2.56,0,0,0,0,0,0
ECE,2990,,Reid William J (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,2990,,Smith Melissa Crawley (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,2990,,Wang Kuang-Ching  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,2990,,Wang Yongqiang  (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,2990,H,Wang Yongqiang  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,3000,H,Baum Carl W (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,3110,,Kapadia Apoorva Deepak (0915-CECAS),120, 66.67,27.50,2.50,0.83,0.83,1.67,0,0,0,0
ECE,3120,,Kapadia Apoorva Deepak (0915-CECAS),40, 90.00,7.50,0,0,0,2.50,0,0,0,0
ECE,3170,,Hubbard Stephen J (0915-CECAS),61, 32.79,42.62,19.67,1.64,0,3.28,0,0,0,0
ECE,3200,,Hubbard Stephen J (0915-CECAS),133, 21.05,23.31,27.82,19.55,7.52,0.75,0,0,0,0
ECE,3200,H,Hubbard Stephen J (0915-CECAS),5, #,#,#,#,#,#,#,#,#,#
ECE,3210,,Hubbard Stephen J (0915-CECAS),40, 27.50,55.00,7.50,7.50,2.50,0,0,0,0,0
ECE,3220,,Smotherman Mark K (0974-CECAS),31, 12.90,54.84,32.26,0,0,0,0,0,0,0
ECE,3270,,Smith Melissa Crawley (0915-CECAS),31, 12.90,35.48,12.90,22.58,3.23,12.90,0,0,0,0
ECE,3300,,Baum Carl W (0915-CECAS),134, 8.21,29.85,19.40,22.39,8.96,11.19,0,0,0,0
ECE,3300,H,Noneaker Daniel L (0915-CECAS),12, 50.00,50.00,0,0,0,0,0,0,0,0
ECE,3520,,Schalkoff Robert J (0915-CECAS),26, 65.38,26.92,3.85,0,0,3.85,0,0,0,0
ECE,3600,,Collins Edward R (5101-PROV),68, 32.35,38.24,19.12,5.88,4.41,0,0,0,0,0
ECE,3710,,Reid William J (0915-CECAS),88, 38.64,30.68,20.45,5.68,2.27,2.27,0,0,0,0
ECE,3720,,Kapadia Apoorva Deepak (0915-CECAS),86, 59.30,37.21,1.16,0,2.33,0,0,0,0,0
ECE,3810,,Martin Anthony Q (0915-CECAS),25, 20.00,40.00,24.00,0,8.00,8.00,0,0,0,0
ECE,3990,,Hoover Adam W (0915-CECAS),5, #,#,#,#,#,#,#,#,#,#
ECE,3990,,Reid William J (0915-CECAS),7, #,#,#,#,#,#,#,#,#,#
ECE,3990,,Smith Melissa Crawley (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,3990,,Wang Yongqiang  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,4040,,Ryckman Judson Douglas (0915-CECAS),7, #,#,#,#,#,#,#,#,#,#
ECE,4050,,Collins Edward R (5101-PROV),3, #,#,#,#,#,#,#,#,#,#
ECE,4050,,Walker Ian D (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4060,,Singh Rajendra  (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,4090,,Kapadia Apoorva Deepak (0915-CECAS),93, 55.91,34.41,7.53,0,2.15,0,0,0,0,0
ECE,4120,,Kapadia Apoorva Deepak (0915-CECAS),13, 84.62,0,0,0,0,15.38,0,0,0,0
ECE,4180,,Hadidi Ramtin  (0915-CECAS),30, 23.33,33.33,16.67,3.33,10.00,13.33,0,0,0,0
ECE,4310,,Hoover Adam W (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4360,,Wang Pingshan  (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,4420,,Schalkoff Robert J (0915-CECAS),16, 31.25,56.25,0,0,0,12.50,0,0,0,0
ECE,4490,,Brooks Richard R (0915-CECAS),21, 33.33,33.33,0,0,0,33.33,0,0,0,0
ECE,4610,,Singh Rajendra  (0915-CECAS),40, 45.00,35.00,17.50,0,0,2.50,0,0,0,0
ECE,4670,,Gowdy John N (0901-CECAS),14, 35.71,14.29,35.71,7.14,0,7.14,0,0,0,0
ECE,4730,,Ligon Walter B (0915-CECAS),12, 66.67,8.33,0,0,0,25.00,0,0,0,0
ECE,4910,H,Baum Carl W (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4910,H,Brooks Richard R (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4910,H,Harrell William R (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4910,H,Hoover Adam W (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4910,H,Russell Harlan B (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,4920,,Collins Edward R (5101-PROV),1, #,#,#,#,#,#,#,#,#,#
ECE,4920,,Ryckman Judson Douglas (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4920,,Venayagamoorthy Ganesh Kumar (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4930,,Zhu Lin  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,4950,,Kapadia Apoorva Deepak (0915-CECAS),94, 70.21,28.72,1.06,0,0,0,0,0,0,0
ECE,4960,,Groff Richard E (0915-CECAS),30, 46.67,43.33,10.00,0,0,0,0,0,0,0
ECE,4990,,Reid William J (0915-CECAS),9, #,#,#,#,#,#,#,#,#,#
ECE,4990,,Singh Rajendra  (0915-CECAS),7, #,#,#,#,#,#,#,#,#,#
ECE,4990,,Smith Melissa Crawley (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,4990,,Wang Kuang-Ching  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,4990,,Wang Yongqiang  (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,4990,H,Smith Melissa Crawley (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,4990,H,Wang Kuang-Ching  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,6040,,Ryckman Judson Douglas (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,6060,,Singh Rajendra  (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,6180,,Hadidi Ramtin  (0915-CECAS),8, #,#,#,#,#,#,#,#,#,#
ECE,6310,,Hoover Adam W (0915-CECAS),22, 45.45,36.36,9.09,0,0,4.55,4.55,0,0,0
ECE,6360,,Wang Pingshan  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,6420,,Schalkoff Robert J (0915-CECAS),13, 38.46,53.85,0,0,0,7.69,0,0,0,0
ECE,6490,,Brooks Richard R (0915-CECAS),16, 43.75,50.00,0,0,0,6.25,0,0,0,0
ECE,6590,,Lao Yingjie  (0915-CECAS),10, 70.00,30.00,0,0,0,0,0,0,0,0
ECE,6610,,Singh Rajendra  (0915-CECAS),18, 72.22,22.22,0,0,0,5.56,0,0,0,0
ECE,6670,,Gowdy John N (0901-CECAS),16, 68.75,31.25,0,0,0,0,0,0,0,0
ECE,6730,,Ligon Walter B (0915-CECAS),7, #,#,#,#,#,#,#,#,#,#
ECE,6780,,Jin Shuangshuang  (0974-CECAS),5, #,#,#,#,#,#,#,#,#,#
ECE,6920,,Baum Carl W (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,6920,,Collins Edward R (5101-PROV),1, #,#,#,#,#,#,#,#,#,#
ECE,6930,,Calhoun Jon Cameron (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,6930,,Wang Yongqiang  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,6930,,Zhu Lin  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,8010,,Groff Richard E (0915-CECAS),27, 48.15,40.74,3.70,0,0,7.41,0,0,0,0
ECE,8030,,Smith Melissa Crawley (0915-CECAS),5, #,#,#,#,#,#,#,#,#,#
ECE,8070,,Venayagamoorthy Ganesh Kumar (0915-CECAS),9, #,#,#,#,#,#,#,#,#,#
ECE,8090,,Wang Pingshan  (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,8190,,Baum Carl W (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,8210,,Pursley Michael B (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,8390,,Martin Anthony Q (0915-CECAS),5, #,#,#,#,#,#,#,#,#,#
ECE,8540,,Hoover Adam W (0915-CECAS),29, 86.21,10.34,0,0,3.45,0,0,0,0,0
ECE,8680,,Walker Ian D (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Baum Carl W (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Collins Edward R (5101-PROV),2, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Groff Richard E (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Lao Yingjie  (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Ligon Walter B (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Russell Harlan B (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Schalkoff Robert J (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Singh Rajendra  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Smith Melissa Crawley (0915-CECAS),9, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Walker Ian D (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Wang Kuang-Ching  (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Wang Pingshan  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,8910,,Wang Yongqiang  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,8930,,Enslin Johan Heinrich Richter (0915-CECAS),7, #,#,#,#,#,#,#,#,#,#
ECE,8930,,Johnson Eric Gordon (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,8930,,Koley Goutam  (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Baum Carl W (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Brooks Richard R (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Collins Edward R (5101-PROV),5, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Dong Liang  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Enslin Johan Heinrich Richter (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Groff Richard E (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Hadidi Ramtin  (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Harrell William R (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Hoover Adam W (0915-CECAS),5, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Johnson Eric Gordon (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Koley Goutam  (0915-CECAS),6, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Lao Yingjie  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Ligon Walter B (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Noneaker Daniel L (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Russell Harlan B (0915-CECAS),2, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Singh Rajendra  (0915-CECAS),1, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Smith Melissa Crawley (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Venayagamoorthy Ganesh Kumar (0915-CECAS),9, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Walker Ian D (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Wang Kuang-Ching  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Wang Pingshan  (0915-CECAS),7, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Wang Yongqiang  (0915-CECAS),4, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Xiao Hai  (0915-CECAS),7, #,#,#,#,#,#,#,#,#,#
ECE,9910,,Zhu Lin  (0915-CECAS),3, #,#,#,#,#,#,#,#,#,#
""
ESED,8000,,Lee Cindy M (0919-CECAS),6, #,#,#,#,#,#,#,#,#,#
ESED,8200,,Benson Lisa C (0956-CECAS),13, 92.31,0,0,0,0,7.69,0,0,0,0
ESED,8500,,High Karen Ann (0956-CECAS),2, #,#,#,#,#,#,#,#,#,#
ESED,8610,,High Karen Ann (0956-CECAS),7, #,#,#,#,#,#,#,#,#,#
ESED,9910,,Benson Lisa C (0956-CECAS),2, #,#,#,#,#,#,#,#,#,#
ESED,9910,,Gallagher Eliza Dargan (0956-CECAS),4, #,#,#,#,#,#,#,#,#,#
ESED,9910,,High Karen Ann (0956-CECAS),3, #,#,#,#,#,#,#,#,#,#
ESED,9910,,Moysey Stephen Michael (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
ESED,9910,,Orr Marisa Kikendall (0956-CECAS),1, #,#,#,#,#,#,#,#,#,#
""
BE,2120,,Drapcho Caye Marie (0919-CECAS),30, 66.67,26.67,3.33,0,0,3.33,0,0,0,0
BE,3200,,Owino Tom O. (0919-CECAS),17, 64.71,29.41,5.88,0,0,0,0,0,0,0
BE,4100,,Drapcho Caye Marie (0919-CECAS),13, 46.15,38.46,15.38,0,0,0,0,0,0,0
BE,4210,,Darnault Christophe  (0919-CECAS),16, 62.50,25.00,0,6.25,0,0,6.25,0,0,0
BE,4280,,Walker Terry H (0919-CECAS),12, 33.33,33.33,25.00,8.33,0,0,0,0,0,0
BE,4730,,Darnault Christophe  (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
BE,4740,,Owino Tom O. (0919-CECAS),26, 73.08,15.38,11.54,0,0,0,0,0,0,0
BE,4750,,Drapcho Caye Marie (0919-CECAS),25, 44.00,56.00,0,0,0,0,0,0,0,0
BE,4990,,Drapcho Caye Marie (0919-CECAS),5, #,#,#,#,#,#,#,#,#,#
BE,4990,,Taylor Jazmine Octavia (0919-CECAS),11, 0,0,0,0,0,18.18,0,0,81.82,0
BE,6280,,Walker Terry H (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
BE,8710,,Drapcho Caye Marie (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
BE,8710,,Zheng Yi  (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
BE,8910,,Drapcho Caye Marie (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
BE,8910,,Walker Terry H (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
BE,8910,,Zheng Yi  (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
BE,9910,,Zheng Yi  (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
EES,2010,,Freedman David L (0919-CECAS),40, 27.50,37.50,17.50,7.50,7.50,2.50,0,0,0,0
EES,3000,H,Freedman David L (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,3030,,Ladner David Allen (0919-CECAS),32, 62.50,25.00,9.38,3.13,0,0,0,0,0,0
EES,3040,,Popat Sudeep  (0919-CECAS),32, 34.38,40.63,15.63,6.25,3.13,0,0,0,0,0
EES,3050,,Ladner David Allen (0919-CECAS),17, 29.41,70.59,0,0,0,0,0,0,0,0
EES,3050,,Popat Sudeep  (0919-CECAS),15, 46.67,40.00,6.67,0,0,6.67,0,0,0,0
EES,4010,,Carraway Elizabeth R. (0919-CECAS),45, 46.67,40.00,13.33,0,0,0,0,0,0,0
EES,4010,,Schlautman Mark A. (0919-CECAS),23, 26.09,52.17,17.39,0,4.35,0,0,0,0,0
EES,4090,,Devol Timothy A (0919-CECAS),6, #,#,#,#,#,#,#,#,#,#
EES,4100,,Martinez Nicole Elizabeth (0919-CECAS),18, 22.22,38.89,11.11,11.11,0,16.67,0,0,0,0
EES,4300,,Metcalf Andrew Richard (0919-CECAS),34, 29.41,47.06,17.65,5.88,0,0,0,0,0,0
EES,4500,,Young David Morgan (0911-CECAS),27, 100.00,0,0,0,0,0,0,0,0,0
EES,4800,,Martinez Nicole Elizabeth (0919-CECAS),30, 23.33,56.67,13.33,0,3.33,3.33,0,0,0,0
EES,4840,,Zheng Yi  (0919-CECAS),19, 78.95,15.79,5.26,0,0,0,0,0,0,0
EES,4860,,Dale Michael Anthony Joseph (0919-CECAS),27, 59.26,40.74,0,0,0,0,0,0,0,0
EES,4900,,Atamturktur Russcher Sez  (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,4900,,Ladner David Allen (0919-CECAS),8, #,#,#,#,#,#,#,#,#,#
EES,6010,,Carraway Elizabeth R. (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,6100,,Martinez Nicole Elizabeth (0919-CECAS),8, #,#,#,#,#,#,#,#,#,#
EES,6300,,Metcalf Andrew Richard (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,6840,,Zheng Yi  (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,6860,,Dale Michael Anthony Joseph (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,8020,,Ladner David Allen (0919-CECAS),14, 71.43,14.29,7.14,0,0,7.14,0,0,0,0
EES,8060,,Dale Michael Anthony Joseph (0919-CECAS),7, #,#,#,#,#,#,#,#,#,#
EES,8080,,Falta Ronald W (0919-CECAS),7, #,#,#,#,#,#,#,#,#,#
EES,8430,,Powell Brian A. (0919-CECAS),18, 61.11,33.33,5.56,0,0,0,0,0,0,0
EES,8510,,Finneran Kevin Thomas (0919-CECAS),13, 61.54,30.77,7.69,0,0,0,0,0,0,0
EES,8610,,Popat Sudeep  (0919-CECAS),34, 0,0,0,0,0,0,0,0,100.00,0
EES,8800,,Devol Timothy A (0919-CECAS),11, 18.18,81.82,0,0,0,0,0,0,0,0
EES,8910,,Carraway Elizabeth R. (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,8910,,Devol Timothy A (0919-CECAS),5, #,#,#,#,#,#,#,#,#,#
EES,8910,,Falta Ronald W (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,8910,,Finneran Kevin Thomas (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,8910,,Freedman David L (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,8910,,Karanfil Tanju  (5701-RES),1, #,#,#,#,#,#,#,#,#,#
EES,8910,,Ladner David Allen (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,8910,,Lee Cindy M (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,8910,,Martinez Nicole Elizabeth (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,8910,,Popat Sudeep  (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,8910,,Powell Brian A. (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,8910,,Shuller-Nickles Lindsay Carmell (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,9610,,Powell Brian A. (0919-CECAS),34, 0,0,0,0,0,0,0,0,100.00,0
EES,9910,,Atamturktur Russcher Sez  (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
EES,9910,,Cates Ezra Lucas Holt (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,9910,,Dale Michael Anthony Joseph (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
EES,9910,,Darnault Christophe  (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,9910,,Devol Timothy A (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,9910,,Falta Ronald W (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,9910,,Freedman David L (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,9910,,Karanfil Tanju  (5701-RES),2, #,#,#,#,#,#,#,#,#,#
EES,9910,,Ladner David Allen (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,9910,,Lee Cindy M (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,9910,,Martinez Nicole Elizabeth (0919-CECAS),2, #,#,#,#,#,#,#,#,#,#
EES,9910,,Moysey Stephen Michael (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
EES,9910,,Popat Sudeep  (0919-CECAS),1, #,#,#,#,#,#,#,#,#,#
EES,9910,,Powell Brian A. (0919-CECAS),5, #,#,#,#,#,#,#,#,#,#
EES,9910,,Shuller-Nickles Lindsay Carmell (0919-CECAS),3, #,#,#,#,#,#,#,#,#,#
ENSP,2000,,Brame Scott E (0919-CECAS),47, 34.04,34.04,19.15,2.13,4.26,4.26,2.13,0,0,0
ENSP,2000,,Carraway Elizabeth R. (0919-CECAS),49, 53.06,38.78,8.16,0,0,0,0,0,0,0
ENSP,2000,,Nammouz Minory  (0919-CECAS),113, 89.38,6.19,1.77,1.77,0,0.88,0,0,0,0
ENSP,2000,,Owino Tom O. (0919-CECAS),46, 19.57,47.83,19.57,8.70,2.17,2.17,0,0,0,0
ENSP,4000,,Thompson Margaret Louise (0919-CECAS),21, 80.95,14.29,0,0,4.76,0,0,0,0,0
GEOL,1010,,Coulson Alan B (0919-CECAS),329, 20.36,30.40,21.28,10.64,7.60,9.42,0.30,0,0,0
GEOL,1010,,Lazar Kelly Best (0919-CECAS),45, 48.89,33.33,6.67,6.67,0,4.44,0,0,0,0
