Course,Number,Prefix,Prof_Name (Assigned Dept-College),Enrolled ,A,B,C,D,F,W,I ,*,P,F
MGT,4150,,Liddle James W (1305-CBUS),173, 39.88,49.13,10.40,0.58,0,0,0,0,0,0
MGT,4150,H,Ingram Amy Elizabeth (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
MGT,4160,,Scott Kristin L Damato (1305-CBUS),25, 36.00,60.00,4.00,0,0,0,0,0,0,0
MGT,4230,,Miller Janis L (1305-CBUS),85, 16.47,48.24,28.24,3.53,0,3.53,0,0,0,0
MGT,4230,,Stewart Wayne H (1305-CBUS),85, 16.47,16.47,54.12,8.24,2.35,2.35,0,0,0,0
MGT,4240,,Ferrand Yann  (1305-CBUS),24, 20.83,45.83,33.33,0,0,0,0,0,0,0
MGT,4270,,Fredendall Lawrence D (1305-CBUS),31, 29.03,70.97,0,0,0,0,0,0,0,0
MGT,4310,,Spooner Leonard Joseph (1305-CBUS),69, 31.88,50.72,13.04,0,1.45,2.90,0,0,0,0
MGT,4350,,Roth Philip L (1305-CBUS),28, 35.71,35.71,25.00,3.57,0,0,0,0,0,0
MGT,4500,,Sun Heshan  (1305-CBUS),4, #,#,#,#,#,#,#,#,#,#
MGT,4520,,Risius Marten  (1305-CBUS),26, 15.38,57.69,15.38,3.85,3.85,3.85,0,0,0,0
MGT,4540,,Sun Heshan  (1305-CBUS),14, 35.71,50.00,7.14,0,7.14,0,0,0,0,0
MGT,4550,,Thatcher Jason B (1305-CBUS),40, 87.50,12.50,0,0,0,0,0,0,0,0
MGT,4560,,Li Siyuan  (1305-CBUS),14, 35.71,42.86,14.29,0,0,7.14,0,0,0,0
MGT,8500,,Sava Magda Gabriela (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,8500,,Yoder Sara Elizabeth (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,8690,,Purvis Russell L. (1305-CBUS),27, 40.74,55.56,0,0,0,3.70,0,0,0,0
MGT,8990,,Kyprianou Christina  (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,9910,,Fredendall Lawrence D (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,9910,,Miller Janis L (1305-CBUS),1, #,#,#,#,#,#,#,#,#,#
MGT,9910,,Roth Aleda Marie (1305-CBUS),2, #,#,#,#,#,#,#,#,#,#
MGT,9910,,Sun Heshan  (1305-CBUS),3, #,#,#,#,#,#,#,#,#,#
MGT,9910,,Thatcher Jason B (1305-CBUS),4, #,#,#,#,#,#,#,#,#,#
""
MKT,3010,,Fine Amanda Cooper (1325-CBUS),479, 27.56,45.51,20.25,4.38,1.46,0.63,0.21,0,0,0
MKT,3010,,Knowles Patricia A (1325-CBUS),118, 83.05,13.56,3.39,0,0,0,0,0,0,0
MKT,3010,,McElveen Carter Willis (1325-CBUS),338, 2.37,42.90,38.46,9.76,4.73,1.78,0,0,0,0
MKT,3020,,McElveen Carter Willis (1325-CBUS),59, 11.86,64.41,18.64,3.39,0,1.69,0,0,0,0
MKT,3020,,Siemens Jennifer Dianne (1325-CBUS),106, 50.94,47.17,0,0,0,0.94,0.94,0,0,0
MKT,3020,,Thyroff Fitzwater Anastasia Elizabeth (1325-CBUS),99, 42.42,38.38,14.14,4.04,1.01,0,0,0,0,0
MKT,3210,,Bennett Delancy H S (1325-CBUS),94, 71.28,26.60,1.06,0,0,1.06,0,0,0,0
MKT,3310,,Aragon Oriana Rachel (1325-CBUS),96, 55.21,38.54,6.25,0,0,0,0,0,0,0
MKT,3900,H,Poehlman Thomas A (1325-CBUS),1, #,#,#,#,#,#,#,#,#,#
MKT,3980,,Aragon Oriana Rachel (1325-CBUS),9, #,#,#,#,#,#,#,#,#,#
MKT,3980,,Gaubert James G (1325-CBUS),17, 88.24,0,0,0,0,11.76,0,0,0,0
MKT,3980,,Poehlman Thomas A (1325-CBUS),5, #,#,#,#,#,#,#,#,#,#
MKT,3980,,Siemens Jennifer Dianne (1325-CBUS),6, #,#,#,#,#,#,#,#,#,#
MKT,3980,,Thyroff Fitzwater Anastasia Elizabeth (1325-CBUS),6, #,#,#,#,#,#,#,#,#,#
MKT,4200,,Gaubert James G (1325-CBUS),19, 100.00,0,0,0,0,0,0,0,0,0
MKT,4200,,Hunter Gary K (1325-CBUS),30, 63.33,36.67,0,0,0,0,0,0,0,0
MKT,4200,,Moore Jesse N (1325-CBUS),19, 52.63,47.37,0,0,0,0,0,0,0,0
MKT,4200,,Mullins Ryan R (1325-CBUS),60, 63.33,36.67,0,0,0,0,0,0,0,0
MKT,4230,,Knowles Patricia A (1325-CBUS),62, 53.23,38.71,8.06,0,0,0,0,0,0,0
MKT,4240,,Mullins Ryan R (1325-CBUS),41, 41.46,58.54,0,0,0,0,0,0,0,0
MKT,4260,,Gaubert James G (1325-CBUS),59, 59.32,30.51,6.78,0,0,3.39,0,0,0,0
MKT,4270,,Gomes Roger  (1325-CBUS),138, 47.10,39.13,9.42,0.72,1.45,1.45,0.72,0,0,0
MKT,4270,,Poehlman Thomas A (1325-CBUS),38, 52.63,36.84,5.26,0,0,5.26,0,0,0,0
MKT,4280,,Gaubert James G (1325-CBUS),82, 42.68,50.00,7.32,0,0,0,0,0,0,0
MKT,4310,,Kilbourne William Edward (1325-CBUS),23, 34.78,34.78,17.39,0,0,13.04,0,0,0,0
MKT,4310,,Swain Scott Darren (1325-CBUS),26, 34.62,61.54,0,0,0,3.85,0,0,0,0
MKT,4310,,Weathers Peter D (1325-CBUS),45, 20.00,51.11,22.22,4.44,0,2.22,0,0,0,0
MKT,4430,,Swain Scott Darren (1325-CBUS),41, 48.78,48.78,2.44,0,0,0,0,0,0,0
MKT,4450,,Kilbourne William Edward (1325-CBUS),18, 66.67,33.33,0,0,0,0,0,0,0,0
MKT,4500,,Raymond Mary Anne (1325-CBUS),60, 18.33,55.00,25.00,1.67,0,0,0,0,0,0
MKT,4900,H,Knowles Patricia A (1325-CBUS),1, #,#,#,#,#,#,#,#,#,#
MKT,4950,,Forcum Lura E (1325-CBUS),80, 88.75,11.25,0,0,0,0,0,0,0,0
MKT,4980,,Swain Scott Darren (1325-CBUS),1, #,#,#,#,#,#,#,#,#,#
MKT,4990,,Fine Amanda Cooper (1325-CBUS),26, 100.00,0,0,0,0,0,0,0,0,0
MKT,8610,,Kilbourne William Edward (1325-CBUS),16, 37.50,62.50,0,0,0,0,0,0,0,0
MKT,8630,,Poehlman Thomas A (1325-CBUS),32, 21.88,71.88,6.25,0,0,0,0,0,0,0
MKT,8700,,Dorsch Michael J (1325-CBUS),2, #,#,#,#,#,#,#,#,#,#
""
ENTR,1010,,Hannon John Michael (1345-CBUS),169, 43.79,36.69,7.69,2.37,8.28,1.18,0,0,0,0
ENTR,1090,,Frock David Joseph (4015-STUD),5, #,#,#,#,#,#,#,#,#,#
ENTR,1090,,Hannon John Michael (1345-CBUS),8, #,#,#,#,#,#,#,#,#,#
ENTR,2010,,Hannon John Michael (1345-CBUS),11, 63.64,18.18,9.09,0,0,9.09,0,0,0,0
MBA,8030,,Kivett Dee Ann Wood (0926-CECAS),42, 100.00,0,0,0,0,0,0,0,0,0
MBA,8040,,Atadeniz Sukran Nilvana (1305-CBUS),29, 72.41,24.14,3.45,0,0,0,0,0,0,0
MBA,8060,,Sridharan V  (1305-CBUS),38, 15.79,50.00,31.58,0,0,2.63,0,0,0,0
MBA,8070,,Lockhart George Brandon (1323-CBUS),59, 74.58,23.73,1.69,0,0,0,0,0,0,0
MBA,8090,,Zagenczyk Thomas Joseph (1305-CBUS),89, 44.94,52.81,2.25,0,0,0,0,0,0,0
MBA,8180,,Sun Heshan  (1305-CBUS),29, 86.21,10.34,3.45,0,0,0,0,0,0,0
MBA,8190,,Kohlmeyer James Milton (1303-CBUS),43, 51.16,34.88,9.30,0,2.33,0,2.33,0,0,0
MBA,8190,,Stith Melvin T (1323-CBUS),29, 55.17,34.48,10.34,0,0,0,0,0,0,0
MBA,8290,,Hunter Gary K (1325-CBUS),35, 60.00,40.00,0,0,0,0,0,0,0,0
MBA,8310,,Pickett Gregory M (1301-CBUS),17, 52.94,47.06,0,0,0,0,0,0,0,0
MBA,8360,,Randolph Jeffrey B (0511-CAAH),27, 40.74,48.15,11.11,0,0,0,0,0,0,0
MBA,8370,,Jahn Judson R (1303-CBUS),67, 37.31,56.72,4.48,0,0,1.49,0,0,0,0
MBA,8400,,Powell Elizabeth Erin (1305-CBUS),6, #,#,#,#,#,#,#,#,#,#
MBA,8400,,Prabhu Prashant  (1315-CBUS),17, 52.94,41.18,5.88,0,0,0,0,0,0,0
MBA,8410,,Blanding Wesley McFaddin (0511-CAAH),26, 100.00,0,0,0,0,0,0,0,0,0
MBA,8430,,Widener Sally Kathryn (1303-CBUS),17, 23.53,58.82,17.65,0,0,0,0,0,0,0
MBA,8440,,Hile Scott R (1315-CBUS),17, 100.00,0,0,0,0,0,0,0,0,0
MBA,8450,,Mino Michael George (1315-CBUS),25, 68.00,28.00,0,0,0,4.00,0,0,0,0
MBA,8480,,Snyder Bruce A (1315-CBUS),37, 83.78,13.51,2.70,0,0,0,0,0,0,0
MBA,8490,,Klein Matthew Charles (1315-CBUS),26, 88.46,11.54,0,0,0,0,0,0,0,0
MBA,8500,,Patterson Jamie Lynn (1315-CBUS),46, 0,0,0,0,0,0,0,0,100.00,0
MBA,8500,,Williams Sean D. (0523-CAAH),40, 0,0,0,0,0,0,0,0,97.50,2.50
MBA,8510,,Sridharan V  (1305-CBUS),17, 23.53,35.29,41.18,0,0,0,0,0,0,0
MBA,8540,,Kohlmeyer James Milton (1303-CBUS),42, 40.48,42.86,14.29,0,0,2.38,0,0,0,0
MBA,8590,,Sava Magda Gabriela (1305-CBUS),43, 27.91,51.16,6.98,0,2.33,11.63,0,0,0,0
MBA,8590,,Yoder Sara Elizabeth (1305-CBUS),38, 34.21,26.32,28.95,0,0,10.53,0,0,0,0
MBA,8600,,Dorsch Michael J (1325-CBUS),79, 25.32,55.70,18.99,0,0,0,0,0,0,0
MBA,8610,,Thatcher Jason B (1305-CBUS),36, 91.67,8.33,0,0,0,0,0,0,0,0
MBA,8620,,Gregory Ronald Earle (1315-CBUS),38, 63.16,31.58,0,0,0,5.26,0,0,0,0
MBA,8620,,Templeton Scott R. (1309-CBUS),26, 26.92,53.85,15.38,0,0,0,3.85,0,0,0
MBA,8650,,Jahn Judson R (1303-CBUS),12, 33.33,58.33,8.33,0,0,0,0,0,0,0
MBA,8660,,Purvis Russell L. (1305-CBUS),25, 96.00,4.00,0,0,0,0,0,0,0,0
MBA,8700,,Turner James T (1315-CBUS),27, 92.59,7.41,0,0,0,0,0,0,0,0
MBA,8700,,Uva Thomas Robert (1315-CBUS),20, 90.00,10.00,0,0,0,0,0,0,0,0
MBA,8800,,DePriest Gail  (1315-CBUS),41, 0,0,0,0,0,0,0,0,100.00,0
MBA,8800,,Patterson Jamie Lynn (1315-CBUS),47, 0,0,0,0,0,2.13,0,0,97.87,0
MBA,8810,,DePriest Gail  (1315-CBUS),17, 0,0,0,0,0,0,0,0,100.00,0
MBA,8810,,Layton Evguenia Passiouk (1315-CBUS),87, 0,0,0,0,0,1.15,1.15,0,97.70,0
MBA,8880,,Hannon John Michael (1345-CBUS),17, 0,0,0,0,0,0,0,0,100.00,0
MBA,8880,,Patterson Jamie Lynn (1315-CBUS),16, 0,0,0,0,0,0,0,0,100.00,0
MBA,8880,,Pickett Gregory M (1301-CBUS),26, 0,0,0,0,0,0,0,0,100.00,0
MBA,8990,,DePriest Gail  (1315-CBUS),11, 90.91,0,0,0,0,9.09,0,0,0,0
MBA,8990,,Kegley Kathleen Ann (1315-CBUS),44, 79.55,18.18,0,0,0,2.27,0,0,0,0
MBA,8990,,Tripp John Frederick (1315-CBUS),19, 63.16,36.84,0,0,0,0,0,0,0,0
MBA,8990,,Zagenczyk Thomas Joseph (1305-CBUS),20, 100.00,0,0,0,0,0,0,0,0,0
""
ML,1010,,Etterle Clay Wilson (1351-CBUS),48, 93.75,2.08,2.08,0,0,2.08,0,0,0,0
ML,2010,,Presto Vincent John (1351-CBUS),40, 87.50,10.00,0,0,0,2.50,0,0,0,0
ML,3010,,Cleland William Cody (1351-CBUS),28, 78.57,21.43,0,0,0,0,0,0,0,0
ML,3900,,Werst Shane Allen (1351-CBUS),14, 100.00,0,0,0,0,0,0,0,0,0
ML,4010,,Crawford Kenneth Todd (1351-CBUS),29, 100.00,0,0,0,0,0,0,0,0,0
ML,4510,,Crawford Kenneth Todd (1351-CBUS),7, #,#,#,#,#,#,#,#,#,#
""
APEC,8910,,"Willis, David Brian (0312-CAFLS)",1, #,#,#,#,#,#,#,#,#,#
APEC,8990,,"Vassalos, Michael (0312-CAFLS)",2, #,#,#,#,#,#,#,#,#,#
ECON,2000,,"Johnson, Steven (1309-CBUS)",9, #,#,#,#,#,#,#,#,#,#
ECON,2110,,"Ghanbariamin, Roksana (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,2110,,"Issagholian, Liuna (1309-CBUS)",5, #,#,#,#,#,#,#,#,#,#
ECON,2110,,"Ivankovic, Miren (1309-CBUS)",6, #,#,#,#,#,#,#,#,#,#
ECON,2110,,"Roberts, Kelsey Victoria (1309-CBUS)",21, 28.57,47.62,14.29,4.76,0,4.76,0,0,0,0
ECON,2110,,"Sessa, Richard Alan (1309-CBUS)",14, 28.57,50.00,14.29,0,7.14,0,0,0,0,0
ECON,2120,,"Droganova, Maria (1309-CBUS)",30, 43.33,40.00,10.00,3.33,0,3.33,0,0,0,0
ECON,2120,,"Harbolt, Benjamin Timothy (1309-CBUS)",19, 26.32,42.11,26.32,0,5.26,0,0,0,0,0
ECON,2120,,"Posmanick, Benjamin James (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
ECON,2120,,"Thompson, Caitlin Nicole (1309-CBUS)",9, #,#,#,#,#,#,#,#,#,#
ECON,3020,,"Bhargava, Smriti (1309-CBUS)",10, 40.00,40.00,20.00,0,0,0,0,0,0,0
ECON,3030,,"Sauer, Raymond D (1309-CBUS)",19, 42.11,42.11,10.53,0,5.26,0,0,0,0,0
ECON,3100,,"Baier, Scott L. (1309-CBUS)",15, 26.67,46.67,20.00,6.67,0,0,0,0,0,0
ECON,3140,,"Espey, Molly (1309-CBUS)",8, #,#,#,#,#,#,#,#,#,#
ECON,3150,,"Choquette, Jeremy W (1309-CBUS)",7, #,#,#,#,#,#,#,#,#,#
ECON,3190,,"Espey, Molly (1309-CBUS)",22, 9.09,40.91,27.27,13.64,4.55,4.55,0,0,0,0
ECON,4960,,"Lewis, Matthew S (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,4990,,"Sauer, Raymond D (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"De Los Santos, Babur (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"Hazlett, Thomas Winslow (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"Lewis, Matthew S (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,8910,,"Warren, Patrick L (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Bodenhorn, Howard Nelson (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Dwyer, Gerald P (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Fleck, Robert Kenneth (1309-CBUS)",1, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Hanssen, Frederick Andrew (1309-CBUS)",4, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Simon, Curtis J (1309-CBUS)",2, #,#,#,#,#,#,#,#,#,#
ECON,9910,,"Warren, Patrick L (1309-CBUS)",3, #,#,#,#,#,#,#,#,#,#
""
FIN,3050,,"McMillan, Kerri D (1323-CBUS)",8, #,#,#,#,#,#,#,#,#,#
FIN,3060,,"Harris, Joshua W (1323-CBUS)",67, 62.69,25.37,10.45,1.49,0,0,0,0,0,0
FIN,3060,,"Wolf, Jack G. (1323-CBUS)",110, 6.36,21.82,41.82,21.82,6.36,1.82,0,0,0,0
FIN,3070,,"Springer, Thomas M (1323-CBUS)",8, #,#,#,#,#,#,#,#,#,#
FIN,3110,,"Springer, Thomas M (1323-CBUS)",31, 9.68,45.16,38.71,0,6.45,0,0,0,0,0
FIN,3120,,"Morgan, Angela G. (1323-CBUS)",20, 20.00,40.00,20.00,0,5.00,15.00,0,0,0,0
FIN,3990,,"Alexander, John C (1323-CBUS)",9, #,#,#,#,#,#,#,#,#,#
FIN,4990,,"Springer, Thomas M (1323-CBUS)",1, #,#,#,#,#,#,#,#,#,#
""
GC,1030,,"Jacobs, John J (1353-CBUS)",10, 30.00,60.00,10.00,0,0,0,0,0,0,0
GC,1040,,"Edlein, Rebecca Suzanne (1353-CBUS)",8, #,#,#,#,#,#,#,#,#,#
GC,2070,,"Weiss, Charles Tabor (1353-CBUS)",8, #,#,#,#,#,#,#,#,#,#
GC,2990,,"Fox, Michelle Suki Bost (1353-CBUS)",1, #,#,#,#,#,#,#,#,#,#
GC,3400,,"Walker, Erica Black (1353-CBUS)",6, #,#,#,#,#,#,#,#,#,#
GC,3460,,"O'Hara, Liam Henry (1353-CBUS)",11, 27.27,18.18,54.55,0,0,0,0,0,0,0
GC,3500,,"Jones, Carol D (1353-CBUS)",41, 100.00,0,0,0,0,0,0,0,0,0
GC,4060,,"Cox, Kern T (1353-CBUS)",12, 75.00,25.00,0,0,0,0,0,0,0,0
GC,4400,,"Weisenmiller, Eric M. (1353-CBUS)",21, 47.62,52.38,0,0,0,0,0,0,0,0
GC,4440,,"Ingram, Samuel T (1353-CBUS)",12, 75.00,8.33,0,0,16.67,0,0,0,0,0
GC,4500,,"Jones, Carol D (1353-CBUS)",38, 84.21,15.79,0,0,0,0,0,0,0,0
GC,4510,,"Woolbright, Nona L (1353-CBUS)",10, 100.00,0,0,0,0,0,0,0,0,0
GC,4550,,"Jones, Carol D (1353-CBUS)",3, #,#,#,#,#,#,#,#,#,#
GC,4900,,"Fox, Michelle Suki Bost (1353-CBUS)",2, #,#,#,#,#,#,#,#,#,#
GC,4900,,"Walker, Erica Black (1353-CBUS)",19, 78.95,0,5.26,10.53,0,5.26,0,0,0,0
GC,6900,,"Fox, Michelle Suki Bost (1353-CBUS)",8, #,#,#,#,#,#,#,#,#,#
GC,6900,,"Tonkin, Charles Edward (1353-CBUS)",2, #,#,#,#,#,#,#,#,#,#
GC,6900,,"Walker, Erica Black (1353-CBUS)",3, #,#,#,#,#,#,#,#,#,#
GC,6900,,"Woolbright, Nona L (1353-CBUS)",2, #,#,#,#,#,#,#,#,#,#
GC,8910,,"Ingram, Samuel T (1353-CBUS)",1, #,#,#,#,#,#,#,#,#,#
""
ELE,3010,,"Parnell, Ashley Williams (1305-CBUS)",37, 32.43,32.43,16.22,10.81,8.11,0,0,0,0,0
MGT,2010,,"Robbins, Tina L (1305-CBUS)",140, 45.71,37.86,10.71,2.86,0.71,2.14,0,0,0,0
MGT,2180,,"Toole, Ryan A (1305-CBUS)",86, 48.84,33.72,10.47,4.65,1.16,1.16,0,0,0,0
MGT,3070,,"Clark, Katherine D (1305-CBUS)",27, 48.15,40.74,11.11,0,0,0,0,0,0,0
MGT,3070,,"Cole, Michael A (1305-CBUS)",34, 94.12,2.94,2.94,0,0,0,0,0,0,0
MGT,3100,,"Roth, Philip L (1305-CBUS)",66, 36.36,28.79,27.27,4.55,0,3.03,0,0,0,0
MGT,3120,,"Ferrand, Yann (1305-CBUS)",14, 35.71,28.57,28.57,0,0,7.14,0,0,0,0
MGT,3120,,"Miller, Janis L (1305-CBUS)",7, #,#,#,#,#,#,#,#,#,#
MGT,3120,,"Yoder, Sara Elizabeth (1305-CBUS)",20, 30.00,35.00,30.00,5.00,0,0,0,0,0,0
MGT,3180,,"Thatcher, Jason B (1305-CBUS)",40, 67.50,15.00,7.50,5.00,2.50,2.50,0,0,0,0
MGT,3900,,"Leffakis, Zachary Moran (1305-CBUS)",21, 9.52,38.10,42.86,9.52,0,0,0,0,0,0
MGT,3980,,"Sridharan, V (1305-CBUS)",8, #,#,#,#,#,#,#,#,#,#
MGT,4000,,"Cole, Michael A (1305-CBUS)",24, 66.67,33.33,0,0,0,0,0,0,0,0
MGT,4110,,"Purvis, Russell L. (1305-CBUS)",22, 27.27,45.45,18.18,0,0,9.09,0,0,0,0
MGT,4150,,"Liddle, James W (1315-CBUS)",41, 21.95,46.34,29.27,2.44,0,0,0,0,0,0
MGT,4150,,"Stewart, Wayne H (1305-CBUS)",39, 10.26,35.90,43.59,7.69,0,2.56,0,0,0,0
MGT,4220,,"Simsek, Monica Maciel Lopes (1305-CBUS)",18, 50.00,33.33,11.11,0,5.56,0,0,0,0,0
MGT,4230,,"Stewart, Wayne H (1305-CBUS)",35, 28.57,60.00,8.57,0,2.86,0,0,0,0,0
MGT,4300,,"Clark, Katherine D (1305-CBUS)",21, 90.48,9.52,0,0,0,0,0,0,0,0
MGT,8040,,"Simsek, Zeki (1305-CBUS)",1, #,#,#,#,#,#,#,#,#,#
MGT,8560,,"Kennedy, Frances A (5102-PROV)",22, 100.00,0,0,0,0,0,0,0,0,0
MGT,8690,,"Purvis, Russell L. (1305-CBUS)",21, 71.43,14.29,0,0,4.76,9.52,0,0,0,0
MGT,8910,,"Quiroga Gomez, Bernardo Francisco (1305-CBUS)",1, #,#,#,#,#,#,#,#,#,#
MGT,8990,,"Roth, Aleda Marie (1305-CBUS)",1, #,#,#,#,#,#,#,#,#,#
MGT,9910,,"Fredendall, Lawrence D (1305-CBUS)",2, #,#,#,#,#,#,#,#,#,#
MGT,9910,,"Roth, Aleda Marie (1305-CBUS)",3, #,#,#,#,#,#,#,#,#,#
MGT,9910,,"Sun, Heshan (1305-CBUS)",4, #,#,#,#,#,#,#,#,#,#
MGT,9910,,"Thatcher, Jason B (1305-CBUS)",4, #,#,#,#,#,#,#,#,#,#
""
MKT,3010,,"Knowles, Patricia A (1325-CBUS)",19, 84.21,5.26,5.26,0,5.26,0,0,0,0,0
MKT,3010,,"Moore, Jesse N (1325-CBUS)",33, 84.85,6.06,6.06,0,3.03,0,0,0,0,0
MKT,3020,,"Hopkins, Christopher D. (1325-CBUS)",7, #,#,#,#,#,#,#,#,#,#
MKT,3020,,"Thyroff Fitzwater, Anastasia Elizabeth (1325-CBUS)",12, 75.00,16.67,8.33,0,0,0,0,0,0,0
MKT,3210,,"Fine, Amanda Cooper (1325-CBUS)",25, 20.00,12.00,32.00,16.00,16.00,4.00,0,0,0,0
MKT,3210,,"Moore, Jesse N (1325-CBUS)",8, #,#,#,#,#,#,#,#,#,#
MKT,3310,,"Weathers, Peter D (1325-CBUS)",11, 63.64,18.18,9.09,0,9.09,0,0,0,0,0
MKT,3990,,"Fine, Amanda Cooper (1325-CBUS)",10, 0,0,0,0,0,0,0,0,100.00,0
MKT,4200,,"McElveen, Carter Willis (1325-CBUS)",29, 41.38,51.72,3.45,0,0,3.45,0,0,0,0
MKT,4230,,"Siemens, Jennifer Dianne (1325-CBUS)",10, 40.00,50.00,10.00,0,0,0,0,0,0,0
MKT,4270,,"Gomes, Roger (1325-CBUS)",15, 26.67,40.00,26.67,0,0,6.67,0,0,0,0
MKT,4340,,"Bennett, Delancy H S (1325-CBUS)",8, #,#,#,#,#,#,#,#,#,#
MKT,4430,,"Swain, Scott Darren (1325-CBUS)",14, 92.86,7.14,0,0,0,0,0,0,0,0
MKT,4950,,"Gaubert, James G (1325-CBUS)",11, 100.00,0,0,0,0,0,0,0,0,0
MKT,4950,,"Raymond, Mary Anne (1325-CBUS)",12, 100.00,0,0,0,0,0,0,0,0,0
MKT,8700,,"Dorsch, Michael J (1325-CBUS)",24, 100.00,0,0,0,0,0,0,0,0,0
""
MBA,8030,,"Atadeniz, Sukran Nilvana (1305-CBUS)",17, 17.65,64.71,0,0,11.76,5.88,0,0,0,0
MBA,8060,,"Atadeniz, Sukran Nilvana (1305-CBUS)",43, 62.79,27.91,9.30,0,0,0,0,0,0,0
MBA,8070,,"Lockhart, George Brandon (1323-CBUS)",37, 59.46,40.54,0,0,0,0,0,0,0,0
MBA,8090,,"Zagenczyk, Thomas Joseph (1305-CBUS)",43, 60.47,34.88,0,0,0,4.65,0,0,0,0
MBA,8110,,"Layton, Stephen Knechtel (1315-CBUS)",21, 100.00,0,0,0,0,0,0,0,0,0
MBA,8190,,"Lockhart, George Brandon (1323-CBUS)",17, 64.71,35.29,0,0,0,0,0,0,0,0
MBA,8310,,"Pickett, Gregory M (1301-CBUS)",25, 72.00,24.00,4.00,0,0,0,0,0,0,0
MBA,8340,,"Pickett, Gregory M (1301-CBUS)",47, 95.74,2.13,2.13,0,0,0,0,0,0,0
MBA,8450,,"Gevaert, Matthew Raymond (1315-CBUS)",22, 95.45,4.55,0,0,0,0,0,0,0,0
MBA,8470,,"Powell, Elizabeth Erin (1305-CBUS)",21, 95.24,0,4.76,0,0,0,0,0,0,0
MBA,8490,,"Klein, Matthew Charles (1315-CBUS)",18, 100.00,0,0,0,0,0,0,0,0,0
MBA,8540,,"Kohlmeyer, James Milton (1303-CBUS)",25, 80.00,20.00,0,0,0,0,0,0,0,0
MBA,8590,,"Yoder, Sara Elizabeth (1305-CBUS)",25, 48.00,28.00,16.00,0,0,8.00,0,0,0,0
MBA,8600,,"Dorsch, Michael J (1325-CBUS)",41, 36.59,43.90,19.51,0,0,0,0,0,0,0
MBA,8610,,"McKenzie, Kevin M (2808-CCIT)",25, 96.00,4.00,0,0,0,0,0,0,0,0
MBA,8610,,"Thatcher, Jason B (1305-CBUS)",39, 100.00,0,0,0,0,0,0,0,0,0
MBA,8620,,"Gregory, Ronald Earle (1315-CBUS)",26, 34.62,57.69,3.85,0,0,3.85,0,0,0,0
MBA,8700,,"Layton, Stephen Knechtel (1315-CBUS)",26, 100.00,0,0,0,0,0,0,0,0,0
MBA,8700,,"Simsek, Zeki (1305-CBUS)",23, 65.22,34.78,0,0,0,0,0,0,0,0
MBA,8810,,"DePriest, Gail (1315-CBUS)",26, 0,0,0,0,0,3.85,0,0,96.15,0
MBA,8810,,"Layton, Evguenia Passiouk (1315-CBUS)",25, 0,0,0,0,0,0,0,0,100.00,0
MBA,8880,,"Patterson, Jamie Lynn (1315-CBUS)",27, 0,0,0,0,0,0,0,0,100.00,0
MBA,8990,,"Bennett, Delancy H S (1325-CBUS)",36, 94.44,2.78,2.78,0,0,0,0,0,0,0
MBA,8990,,"DePriest, Gail (1315-CBUS)",61, 98.36,0,0,0,0,1.64,0,0,0,0
MBA,8990,,"Kegley, Kathleen Ann (1315-CBUS)",82, 78.05,15.85,4.88,0,0,1.22,0,0,0,0
MBA,8990,,"Pickett, Gregory M (1301-CBUS)",27, 92.59,0,0,0,3.70,3.70,0,0,0,0
""
AS,1100,,"Lusk, Brock M. (1352-CBUS)",50, 78.00,20.00,2.00,0,0,0,0,0,0,0
AS,1100,,"Mann, Christopher Rex (1352-CBUS)",50, 78.00,20.00,2.00,0,0,0,0,0,0,0
AS,1100,,"Miller, Rachelle Marie (1352-CBUS)",50, 78.00,20.00,2.00,0,0,0,0,0,0,0
AS,1100,,"Moore, Michael Allen (1352-CBUS)",50, 78.00,20.00,2.00,0,0,0,0,0,0,0
AS,2100,,"Mann, Christopher Rex (1352-CBUS)",30, 73.33,16.67,6.67,3.33,0,0,0,0,0,0
AS,3100,,"Mann, Christopher Rex (1352-CBUS)",26, 100.00,0,0,0,0,0,0,0,0,0
AS,3100,,"Miller, Rachelle Marie (1352-CBUS)",26, 100.00,0,0,0,0,0,0,0,0,0
AS,4100,,"Lusk, Brock M. (1352-CBUS)",21, 100.00,0,0,0,0,0,0,0,0,0
